Candidate_ID,Candidate_Name,Party_Name
3929,DEEPAK M. CHAUGULE,Bahujan Republican  Socialist Party
3930,AKASH LAXMAN KHARATMAL,Independent
3931,ADV. SANTOSH PUNJIRAM SANJKAR,Independent
3932,DR. ARJUN MAHADEO MURUDKAR,Bharatheeya Jawan Kisan Party
3933,ADV. MAHENDRA TULSHIRAM BHINGARDIVE,Right to Recall Party
3934,JAHID ALI NASIR AHMED SHAIKH,Aazad Samaj Party (Kanshi Ram)
3935,ISHWAR VILAS TATHAWADE,Rashtriya Mahaswaraj Bhumi Party
3936,ABUL HASAN ALI HASAN KHAN,Vanchit Bahujan  Aaghadi
3937,RAHUL RAMESH SHEWALE,Shiv Sena
3938,ANIL YESHWANT DESAI,ShivSena (Uddhav Balasaheb Thackeray)
3939,MATEEN AHMED RANGREJ,Independent
3940,MOHAMMED SHUAIB BASHIR KHATEEB,Bahujan Samaj Party
3941,SUBHASH RAMESH CHIPLUNKAR,Rashtriya Kisan Bahujan Party
3942,PRASHANT PRAKASH GHADGE,Independent
3943,AFZAL S. DAWOODANI,Vanchit Bahujan  Aaghadi
3944,YAMINI YASHWANT JADHAV,Shiv Sena
3945,ARVIND NARAYAN SAWANT,Independent
3946,GOHIL MANISHA SHIVRAM,Independent
3947,SHANKAR SONAWANE,Independent
3948,MOHD. NAEEM SHAIKH,Aim Political Party
3949,RAHUL PHANASWADIKAR,Lokshahi Ekta Party
3950,SABEEHA KHAN,Independent
3951,ARVIND GANPAT SAWANT,ShivSena (Uddhav Balasaheb Thackeray)
3952,MOHAMMED MAHTAB SHAIKH,Independent
3953,KUMUDINI RAVINDRA CHAVAN,Vanchit Bahujan  Aaghadi
3954,AMIT SHRIPAL KAWADE,Independent
3955,ANJANI ASHWIN KELKAR,Independent
3956,ADV AJAY UPADHYE,Independent
3957,SHRINIVAS SATYANARAYAN MATTAPARTI,Independent
3958,COL PRAKASHRAO CHAVAN,Bharatheeya Jawan Kisan Party
3959,TATKARE SUNIL DATTATREY,Nationalist Congress Party
3960,CHAULE PANDURANG DAMODAR,Independent
3961,KOLI MANGESH PADMAKAR,Independent
3962,NITIN JAGANNATH MAYEKAR,Independent
3963,ANANT GEETE,ShivSena (Uddhav Balasaheb Thackeray)
3964,ANANT BALOJI GITE,Independent
3965,ANANT PADMA GITE,Independent
3966,RAJARAM NARAYAN PATIL,Bahujan Samaj Party
3967,MADHAVITAI  NARESH JOSHI,Vanchit Bahujan  Aaghadi
3968,RAHIM MAINUDDIN SAYYAD,Azad Samaj Party
3969,SANJOG  PATIL,Independent
3970,KAMBLE MARUTI APARAI,Independent
3971,HAJRAT IMAMSAB PATEL,Independent
3972,RAJENDRA MARUTI KATE,Independent
3973,CHIMAJI DHONDIBA SHINDE,Independent
3974,DADARAO KISAN KAMBLE,Independent
3975,ADV RAJU PATIL,Independent
3976,RAFIQUE RASHID QURESHI,Desh Janhit Party
3977,GOVIND GANGARAM HERODE,Independent
3978,AJAY HANUMANT LONDHE,Independent
3979,IQBAL IBRAHIM NAWDEKAR,Independent
3980,ADHALGE LAXMAN SADASHIV,Independent
3981,UMAKANT RAMESHWAR MISHRA,Independent
3982,MANOJ BHASKAR GARBADE,Independent
3983,PANKAJ PRABHAKAR OZARKAR,Akhil Bhartiya Parivar Party
3984,SHIVAJI KISAN JADHAV,All India Forward Bloc
3985,SANJOG BHIKU WAGHERE PATIL,Independent
3986,TUSHAR DIGAMBAR LONDHE,Bahujan Bharat Party
3987,RAHUL NIVRUTTI MADANE,Independent
3988,SUHAS MANOHAR RANE,Independent
3989,MADHUKAR DAMODAR THORAT,Independent
3990,MAHESH THAKUR,Dharmarajya Paksha
3991,SANTOSH UBALE,Bhim Sena
3992,SANJOG BHIKU WAGHERE PATIL,ShivSena (Uddhav Balasaheb Thackeray)
3993,PRAFUL PANDIT BHOSALE,Independent
3994,RAFIQUE RASHID QURESHI,Independent
3995,MUKESH MANOHAR AGARWAL,Independent
3996,ADV JYOTISHWAR VISHNU BHOSALE,Baliraja Party
3997,INDRAJEET D GOND,Independent
3998,SHRIRANG APPA CHANDU BARNE,Shiv Sena
3999,PRASHANT RAMKRISHNA BHAGAT,Bharatheeya Jawan Kisan Party
4000,YASHWANT VITTHAL PAWAR,Kranti Kari Jai Hind Sena
4001,KIRAN LAXMAN RAYKAR,Independent
4002,VIJAYALAXMI SHRIKANT SINDAGI,Rashtriya Maratha Party
4003,CHORMALE SANDIP SOPAN,Independent
4004,SACHIN DATTATRAY DHANKUDE,Independent
4005,SUBROTO ROY,Ekam Sanatan Bharat Dal
4006,DR. BALASAHEB ARJUN POL,Independent
4007,SAGAR SAMBHAJI PORE,Independent
4008,VIJAY VINAYAK JAGTAP,Independent
4009,DR. DEVYANI PANDIT,Independent
4010,MURLIDHAR MOHOL,Bharatiya Janata Party
4011,RANPISE PRASHANT DADARAM,Bahujan Samaj Party
4012,ANIS ARASHID SUNDAKE,All India Majlis-E-Ittehadul Muslimeen
4013,VIJAY PANDURANGRAO DESHMUKH (DABADGAONKAR),Independent
4014,AMBORE MANJUNATH MARUTI,Independent
4015,ASHWINI PRATIBHA KHAIRNAR,Independent
4016,SURESH DNYANOBA PATIL,Sainik Samaj Party
4017,ZNYOSHO VIJAYPRAKASH,Independent
4018,SHABBIR SAJJANBHAI TAMBOLI,Independent
4019,MANOJ LAXMAN VETAL,Bhim Sena
4020,NEERAJ SUNIL KAMTHAN,Hindu Samaj Party
4021,KAMBLE MILIND,Bahujan Samaj Party  (Ambedkar)
4022,VASANT (TATYA) MORE,Vanchit Bahujan  Aaghadi
4023,HEMANT BABURAV KOLEKAR ALIAS HEMANT PATIL,Apni Prajahit Party
4024,BAGBAN SALEEM ABDUL RAZZAQUE,Independent
4025,NARENDRA DNYANESHWAR PAWTEKAR,Independent
4026,GORAKH NARAYAN GHODKE,Independent
4027,MAHESH DASHRATH MHASKE,Independent
4028,SANJAY LAXMAN KENDALE,Independent
4029,YUVRAJ CHANDRAKANT  LIMBOLE,Right to Recall Party
4030,BABA SALIM SAYYED,Independent
4031,YABES ALIAS AMOL SHAMUVEL TUJARE,Independent
4032,ADV. YOGESH MAKANE,Independent
4033,JOHNSON VASANT KOLHAPURE,Independent
4034,CHANDRAKANT PARMESHWAR SAWANT,Independent
4035,DHANGEKAR RAVINDRA HEMRAJ,Indian National Congress
4036,BALASO MARUTI DHAPATE,Independent
4037,UMESH MAHADEV MHETRE,Independent
4038,DR. SOMNATH ALIAS BALASAHEB ARJUN POL,Independent
4039,RAJENDRA PANDURANG BHOSALE,Peopleâs Union Party
4040,MILIND VITTHAL SHINDE,Independent
4041,PRADEEP RAMCHANDRA MANE,Independent
4042,KALYANI SUJITKUMAR WAGHMODE,Independent
4043,VISHAL ARUN PAWAR,Independent
4044,SHARAD RAM PAWAR,Independent
4045,ROHIDAS BALASO KONDAKE,Bahujan Republican  Socialist Party
4046,SUNITA PAWAR,Independent
4047,VIJAY LAXMAN GHAVALE,Independent
4048,LAXMAN RAM KUMBHAR,Dalit Soshit Pichhara Varg  Adhikar Dal
4049,VIJAYPRAKASH ANANT KONDEKAR,Independent
4050,DATTATRAY RAMBHAU CHANDARE,Independent
4051,KAMBLE TRISHALA,Bahujan Samaj Party  (Ambedkar)
4052,SHAIKH SOYALSHAHA YUNUSSHAHA,Independent
4053,PRIYADARSHANI NANDKUMAR KOKARE,Bahujan Samaj Party
4054,RAJENDRA MAHADEV BARAKADE,Independent
4055,BAPU PRALHAD PAWAR,Independent
4056,DASHRATH NANA RAUT,Bharatiya Praja Surajya Paksha
4057,MANOJ BALASAHEB RASAL,Independent
4058,SHIVAJI JAYSING KOKRE,Independent
4059,SAVITA BHIMRAO KADALE,Hindustan Janta Party
4060,GAJANAN UTTAM GAWALI (PATIL),Independent
4061,PROF. NAMDEORAO JADHAV,Independent
4062,SUNETRA AJITDADA PAWAR,Nationalist Congress Party
4063,SUPRIYA SULE,Nationalist Congress Party â Sharadchandra Pawar
4064,ANKUSH DNYANESHAWAR PILANE,Independent
4065,SHAILENDRA ALIAS SANDEEP KARANJAWANE,Independent
4066,MAHADEV SAHEBRAO KHENGARE - PATIL,Bhartiya Navjawan Sena (Paksha)
4067,SHIVAJI RAMBHAU NANDKHILE,Bharatheeya Jawan Kisan Party
4068,SURESHDADA BABURAO VIR,Independent
4069,SACHIN SHANKAR AGAWANE,Independent
4070,SANDIP ABAJI DEOKATE,Independent
4071,SHUBHANGI DHAYGUDE,Independent
4072,MAHESH SITARAM BHAGWAT,Independent
4073,PRAKASH SUKHADEO JAMDHADE,Independent
4074,AMOL VILAS PACHUNDKAR,Independent
4075,HARIDAS CHANDAR BHISE,Bharatiya Lokvikas Party
4076,BHOR VIKAS ROHIDAS,Independent
4077,TUKARAM NAMDEO DAPHAL,Sainik Samaj Party
4078,DR. ANWAR SHAIKH,Vanchit Bahujan  Aaghadi
4079,MANOHAR MAHADU WADEKAR,Independent
4080,RAVINDRA MOTIRAM SIRSAM,Independent
4081,ADV. DR. LAXMAN RAMBHAU DAMSE,Bharat Adivasi Party
4082,SUBASH KASHINATH SARODE,Independent
4083,CHANDGUDE VINOD VASANT,Independent
4084,ADHALRAO SHIVAJI DATTATREY,Independent
4085,AMAR MACHINDRA BORHADE,Independent
4086,PANDURANG BHAGWAN WAGHOLE,Independent
4087,ADHALRAO SHIVAJI DATTATREY,Nationalist Congress Party
4088,CHAAYA SANJAY JAGDALE-SOLANKE,Independent
4089,SURAJ CHANDRAKANT GAIKWAD,Independent
4090,RAHUL RAGHUNATH OWHAL,Bahujan Samaj Party
4091,WAKHARE PRADIP PANDURANG,Independent
4092,KAMBLE TRIMBAK NARAYAN,Baliraja Party
4093,SWAPNIL DHANAJI LONDHE,Bhim Sena
4094,ASLAM ISAK BAGWAN,Lok Sena Party
4095,GORAKSH KASABE,Independent
4096,DADA ALIAS VIKAS SURESH KASBE,Independent
4097,ADV.SWAPNIL BHAUSAHEB SHELAR,Independent
4098,SALIM BABA SAYYAD,Independent
4099,NARAYAN PRABHAKAR ANKUSHE,Bharatheeya Jawan Kisan Party
4100,SANJAY LAXMAN PADWAL,Bhartiya Navjawan Sena (Paksha)
4101,SUSHIL DNYANDEV KANSE,Independent
4102,DR. AMOL RAMSING KOLHE,Nationalist Congress Party â Sharadchandra Pawar
4103,RAHUL ARJUN HORE,Independent
4104,GAIKWAD NILOBA CHANGADEO,Independent
4105,PRAVIN SUBHASH DALVI,Independent
4106,GANGADHAR HARIBHAU KOLEKAR,Independent
4107,MADAN KANIFNATH SONVANE,Right to Recall Party
4108,KALIRAM BAHIRU POPALGHAT,Bhartiya Navjawan Sena (Paksha)
4109,ALEKAR GORAKH DASHRATH,Independent
4110,UMASHANKAR SHYAMBABU YADAV,Bahujan Samaj Party
4111,BILAL GAFUR SHAIKH,Independent
4112,RAOSAHEB SHANKAR KALE,Independent
4113,DEELIP KONDIBA KHEDKAR,Vanchit Bahujan  Aaghadi
4114,AARTI KISHORKUMAR HALDAR,Prabuddha Republican Party
4115,SHEKATKAR ANIL GANPAT,Independent
4116,ADV. SHIVAJIRAO WAMAN DAMALE (EX. SGT OF IAF),Sainik Samaj Party
4117,SURYABHAN (ALIAS SURESH) DATTATRAYA LAMBE,Independent
4118,GAVADE MACCHINDRA RADHAKISAN,Independent
4119,ADV. MAHENDRA DADASAHEB SHINDE,Independent
4120,KOTHARI RAVINDRA LILACHAND,Rashtriya Janmanch (Secular)
4121,NILESH DNYANDEV LANKE,Nationalist Congress Party â Sharadchandra Pawar
4122,DATTATRAY APPA WAGHMODE,Rashtriya Jankranti Party
4123,NAVSHAD MUNSILAL SHAIKH,Independent
4124,WABLE BHAUSAHEB BAPURAO,Bharatheeya Jawan Kisan Party
4125,ADV. JAMIR SHAIKH,Independent
4126,BHAGWAT DHONDIBA GAIKWAD,Samata Party
4127,DR. KAILASH NIVRUTTI JADHAV,Maharashtra Vikas Aghadi
4128,DR. SUJAY RADHAKRISHNA VIKHEPATIL,Bharatiya Janata Party
4129,HARSHWARDHAN DADA RAIBHANJI JADHAV,Independent
4130,BHANUDAS SON OF RAMDAS SARODE PATIL,Independent
4131,ABDUL SAMAD BAGWAN,All India Majlis-E-Inquilab-E-Millat
4132,SANDIP DADARAO MANKAR,Independent
4133,LATIF JABBAR KHAN,Independent
4134,PRASHANT PUNDALIKRAO AVHALE,Independent
4135,SANDIP DEVIDAS JADHAV,Independent
4136,GALPHADE ARJUN BHAGWANRAO,Rashtriya Kisan Bahujan Party
4137,BHUMARE SANDIPANRAO ASARAM,Shiv Sena
4138,BHARAT PURUSHOTTAM KADAM,Rashtriya Maratha Party
4139,AFSAR KHAN YASEEN KHA,Independent
4140,AFSAR KHAN YASEEN KHA,Vanchit Bahujan  Aaghadi
4141,IMTIAZ JALEEL SYED,Independent
4142,VISHAL UDDHAV NANDARKAR,Independent
4143,DR JIVAN BHAWLAL RAJPUT,Independent
4144,JAGANNATH KHANDERAO JADHAV J K JADHAV,Independent
4145,ABDUL AZIM ABDUL AZIZ SHAIKH,Independent
4146,MAANOJ VINAYAKRAO GHODKAY,Independent
4147,CHANDRAKANT KHAIRE,ShivSena (Uddhav Balasaheb Thackeray)
4148,TRIBHUVAN MADHUKAR PADMAKAR,Independent
4149,MEENASING AVDHESHSING SING,Independent
4150,NARAYAN JADHAV,Peoples Party of India (Democratic)
4151,SANJAY UTTAMRAO JAGTAP,Bahujan Samaj Party
4152,ARVIND KISANRAO KAMBLE,Bahujan Republican  Socialist Party
4153,IMTIAZ JALEEL SYED,All India Majlis-E-Ittehadul Muslimeen
4154,GHUGE NITIN PUNDLIK,Independent
4155,SANGITA GANESH JADHAV,Independent
4156,PANCHASHILA BABULAL JADHAV,Republican Bahujan Sena
4157,BHALERAO VASANT SAMBHAJI,Prabuddha Republican Party
4158,PRATIKSHA PRASHANT CHAVAN,Ambedkarist Republican Party
4159,ADV B U GOSAWI,Hindustan Janta Party
4160,SHAIKH KHAJA KISMATWALA KASIM KISMATWALA,Independent
4161,SURESH ASARAM FULARE,Independent
4162,SURENDRA DIGAMBAR GAJBHARE,Independent
4163,MANISHA KHARAT,Bahujan Maha Party
4164,SANJAY BHASKAR SHIRSAT,Independent
4165,RAVINDRA BHASKARRAO BODKHE,Bharatiya Yuva Jan Ekta Party
4166,JAGANNATH KISAN UGALE,Independent
4167,DEVIDAS RATAN KASBE,Independent
4168,ASHOK RAMCHANDRA ALHAT,Independent
4169,KHAJEKAR VIJAYRAO GOVINDRAO,Independent
4170,ABHIJEET ASHOKRAO POTE,Independent
4171,RAVINDRA KALLAYYA SWAMY,Independent
4172,BHAUSAHEB RAJARAM WAKCHAURE,ShivSena (Uddhav Balasaheb Thackeray)
4173,RAJENDRA RATNAKAR WAGHMARE,Rashtriya Jankranti Party
4174,KHARAT NACHIKET RAGHUNATH,Independent
4175,PRASHANT VASANT NIKAM,Independent
4176,BHAUSAHEB RAMNATH WAKCHAURE,Independent
4177,GANGADHAR RAJARAM KADAM,Independent
4178,UTKARSHA PREMANAND RUPWATE,Vanchit Bahujan  Aaghadi
4179,RAMCHANDRA NAMDEV JADHAV,Bahujan Samaj Party
4180,SANJAY POPAT BHALERAO,Independent
4181,SATISH BHIVA PAWAR,Independent
4182,ADV SIDHARTH DEEPAK BODHAK,Independent
4183,BAGUL GORAKSHA TANHAJI,Independent
4184,ADV NITIN DADAHARI POL,Bahujan Bharat Party
4185,BHARAT SAMBHAJI BHOSLE,Samata Party
4186,LOKHANDE SADASHIV KISAN,Shiv Sena
4187,CHANDRAKANT SAMBHAJI DONDE,Independent
4188,ADV. GANESH NAVNATHRAO KARANDE,Independent
4189,SYED MINHAJ ALI,Independent
4190,ADV. MANIK BANSI AADMANE,Bahujan Republican  Socialist Party
4191,DATTA SUDAM GAIKWAD,Independent
4192,BHASKAR BANSIDHARRAO KHANDE,Independent
4193,SHESHERAO CHOKHOBA VEER,Independent
4194,BAJRANG MANOHAR SONWANE,Nationalist Congress Party â Sharadchandra Pawar
4195,MUBEEN ZUBERI ZAHEER UL AFAQUE,Independent
4196,SHESHERAO CHOKHOBA VEER,Prabuddha Republican Party
4197,TATE MAHENDRA ASHOK,Ambedkarist Republican Party
4198,NAZEM KHAN JABBAR KHAN PATHAN,Independent
4199,PRAKASH BHAGWANRAO SOLANKE,Independent
4200,SALIM ALLABAKSHA SAYYAD,Independent
4201,CHANDRAKANT KUMAR HAJARE,Maharashtra Vikas Aghadi
4202,GOKUL BAPURAO SAWASE,Independent
4203,DR. SIDDHARTH RAJENDRA TAKANKAR,Bahujan Samaj Party
4204,RAJENDRA ACHYUTRAO HOKE,Independent
4205,WASIM SHAIKH SALIM SHAIKH,Independent
4206,WASIM SHAIKH SALIM SHAIKH,Bahujan Maha Party
4207,KARUNA DHANANJAY MUNDE,Swarajya Shakti Sena
4208,GAFFARKHAN JABBARKHAN PATHAN,Independent
4209,ADV. SHARAD BAHINAJI KAMBLE,All India National Raksha Sena
4210,SATISH PADMAKAR KAPSE,Independent
4211,ASHOK BHAGOJI THORAT,Independent
4212,ASHOK BHAGOJI THORAT,Bahujan Maha Party
4213,SHAMSHER KHAN SAHEB KHAN PATHAN,Independent
4214,JAWED SALEEM SYED,Tipu Sultan Party
4215,LAXMIBAI BAJIRAO MORE,Independent
4216,JAVED SIKANDAR MOMIN,Independent
4217,RAHEMAN BAHODDIN SAYYED,Independent
4218,SULEMAN KHAIRODDIN MOHMMAD,Independent
4219,DR. SHRIRAM VITTHALRAO KHALGE,Independent
4220,PANKAJA GOPINATHRAO MUNDE,Bharatiya Janata Party
4221,ASHOK SUKHDEV HINGE,Vanchit Bahujan  Aaghadi
4222,SADEK IBRAHIM SHAIKH,Independent
4223,KASPATE GANESH VYANKATRAO,Independent
4224,SALAUDDIN KHAN PATHAN,Independent
4225,HIDAYAT SADEKH ALI SYED,Independent
4226,SHITAL SHIVAJI DHONDRE,Independent
4227,VACHISHT UDDHAV KUTE,Independent
4228,SHAIKH YASHED SHAIKH TAYYAB,Independent
4229,SHAIKH EJAJ SHAIKH UMAR,Independent
4230,SHAIKH TOUSIF ABDUL SATTAR,Independent
4231,NITIN NAGNATH GAIKWAD,Independent
4232,ADV. BHAUSAHEB ANIL BELURE,Independent
4233,ADV. VISHVJEET VIJAYKUMAR SHINDE,Independent
4234,SIDDIK IBRAHIM BAUDIWALE ALIAS GOLABHAI,All India Majlis-E-Ittehadul Muslimeen
4235,BHORE NITIN KHANDU,Independent
4236,RAM HANUMANT SHENDAGE,Independent
4237,SHAIKH NAUSHAD IQBAL,Swarajya Shakti Sena
4238,KAKA FULCHAND KAMBLE,Independent
4239,ARCHANA RANAJAGJITSINH PATIL,Nationalist Congress Party
4240,GOVARDHAN SUBRAO NIMBALKAR,Independent
4241,SOMNATH NANASAHEB KAMBLE,Independent
4242,ANDHALKAR BHAUSAHEB RAOSAHEB,Independent
4243,KAKASAHEB SANDIPAN KHOT,Independent
4244,SAMEERSINGH RAMESHCHANDRA SALVI,Independent
4245,GORE NETAJI NAGNATH,Desh Janhit Party
4246,GORE NETAJI NAGNATH,Independent
4247,UMAJI PANDURANG GAIKWAD,Independent
4248,YOGIRAJ ANANTA TAMBE,Independent
4249,HANUMANT LAXMAN BONDAR,Independent
4250,ADV. VISHVJEET VIJAYKUMAR SHINDE,Aadarsh Sangram Party
4251,NAVNATH DASHRATH UPALEKAR,Independent
4252,SHAMRAO HARIBHAU PAWAR,Samnak Janta Party
4253,VILAS BHAGWAT GHADGE,Independent
4254,SANJAYKUMAR BHAGWAT WAGHMARE,Bahujan Samaj Party
4255,RAJKUMAR SAHEBRAO PATIL,Independent
4256,ARYANRAJE KISANRAO SHINDE,Independent
4257,ANDHALKAR BHAUSAHEB RAOSAHEB,Vanchit Bahujan  Aaghadi
4258,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,ShivSena (Uddhav Balasaheb Thackeray)
4259,DNYANESHWAR NAGANATHRAO KOLI,Samata Party
4260,NITESH SHIVAJI PAWAR,Hindrashtra Sangh
4261,SHAYANI NAVANATH JADHAV,Independent
4262,MANOHAR ANANDRAO PATIL,Independent
4263,NAVNATH VISHWANATH DUDHAL,Vishva Shakti Party
4264,ARYANRAJE KISANRAO SHINDE,Rashtriya Samaj Dal (R)
4265,ARJUN (DADA) SALGAR,Independent
4266,ABHANG GANGARAM SURYAWANSHI,Independent
4267,DATTU SOPAN NARSINGE,Independent
4268,BANSODE RAGHUNATH WAGHOJI,Independent
4269,VIKAS KONDIBA SHINDE,Maharashtra Vikas Aghadi
4270,ATITHI KHANDERAO SURYVANSHI,Swarajya Shakti Sena
4271,AMOL MALU HANMANTE,Independent
4272,ALTE VISHWANATH MAHADEV,Bahujan Samaj Party
4273,ADV. PRADIP S. CHINCHOLIKAR,Independent
4274,BHARAT HARIBA NANAWARE,Peoples Party of India (Democratic)
4275,DEEPAK KEDAR,Independent
4276,BALAJI TUKARAM GAIKWAD,Bharat Peoples Sena
4277,LAKHAN RAJARAM KAMBLE,Rashtriy Bahujan Party
4278,PANCHSHIL VIKRAM KAMBLE,Independent
4279,SHRIKANT BABURAO HOVAL,Bahujan Mukti Party
4280,PANKAJ GOPALRAO WAKHARADAKAR,Independent
4281,BALAJI SHESHRAO BANSODE,Independent
4282,UMESH AMBADAS KAMBLE,Independent
4283,SUDHAKAR TUKARAM SURYAWANSHI,Independent
4284,SHANKAR HARI TADAKHE,Baliraja Party
4285,PRAVIN MADHAV JOHARE,Swarajya Sena (Maharashtra)
4286,NARSINGRAO UDGIRKAR,Vanchit Bahujan  Aaghadi
4287,MUKESH GOVINDRAO GHODAKE,Independent
4288,SUDHAKAR TUKARAM SHRANGARE,Bharatiya Janata Party
4289,DR. KALGE SHIVAJI BANDAPPA,Indian National Congress
4290,PAPITA RAOSAHEB RANDIVE,Independent
4291,KAMANT MACHHINDRA GUNWANTRAO,Independent
4292,KAMANT MACHHINDRA GUNWANTRAO,Bahujan Bharat Party
4293,NARSINGRAO UDGIRKAR,Independent
4294,ADV. KASBEKAR SHRIDHAR LIMBAJI,Rashtriya Sant Sandesh Party
4295,BHIKAJI GANGARAM JADHAV,Kranti Kari Jai Hind Sena
4296,AATISH MOHAN BANSODE,Independent
4297,RAM VITTHAL SATPUTE,Bharatiya Janata Party
4298,SUNILKUMAR TUKARAM SHINDE,Independent
4299,PROF. DR. SUBHASH KHANDERAO GAIKWAD,Independent
4300,KRISHNA NAGNATH BHISE,Independent
4301,RAMESH BHIMRAO SHIKHARE,Independent
4302,SACHIN SHAHU MASKE,Independent
4303,SUDARSHAN RAYCHAND KHANDARE,Independent
4304,YUGANDHAR CHANDRAKANT THOKALE,Peoples Party of India (Democratic)
4305,UGHADE VIJAYKUMAR BHAGWAN,Independent
4306,MAHASIDDHA TUKARAM GAYAKWAD,Independent
4307,PROF DR ARJUN GENA OHOL,Bahujan Mukti Party
4308,BABLU SIDRAM GAIKWAD,Bahujan Samaj Party
4309,PARMESHWAR PANDURANG GEJAGE,Independent
4310,ADV VIKRAM UTTAM KASABE,Independent
4311,BHANTENAAGAMURTI MOULAPPA KURANE,Independent
4312,PRANITI SUSHILKUMAR SHINDE,Indian National Congress
4313,KUMAR CHANDRAKANT LONDHE,Baliraja Party
4314,ANNA SUKHADEV MASKE,Independent
4315,SHRIVIDYADURGADEVI MAULAPPA KURANE,Independent
4316,SONAVANE SHIVAJI CHANDRAKANT,Independent
4317,SITARAM VITTHAL RANDIVE,Independent
4318,ER. BALIRAM SUKHADEV MORE,Independent
4319,SATYAWAN VIJAY OMBASE,Swarajya Sena (Maharashtra)
4320,RASHID ISMAIL SHAIKH,Independent
4321,SARADE GANESH NAVNATH,Independent
4322,GOPAL YESHVANT JADHAV,Bharatheeya Jawan Kisan Party
4323,HANUMANT NARAYAN MANE,Independent
4324,ADV. JORE SACHIN BHASKAR,Independent
4325,AWARE SIDDHESHWAR BHARAT,All India Forward Bloc
4326,JANKAR SWARUP DADA,Bahujan Samaj Party
4327,BARASKAR RAMESH NAGNATH,Vanchit Bahujan  Aaghadi
4328,DHANAJI SHRIPATI MASKE,Independent
4329,KIRAN TANAJI SATHE,Independent
4330,NAVANATH BIRA MADANE,Independent
4331,HAKE LAXMAN SOPAN,Independent
4332,SITAPURE VINOD DILIP,Independent
4333,SAWANT RAHUL SHASHIKANT,Independent
4334,NANASAHEB RAMHARI YADAV,Independent
4335,ANIL BHAGAVAN SHEDAGE,Independent
4336,NANDU SAMBHAJI MORE,Independent
4337,AMOL MADHUKAR KARADE,Independent
4338,KASHINATH KISAN DEOKATE,Independent
4339,ASHOK DNYANDEV WAGHMODE,Independent
4340,MORE ROHIT RAMKRUSHNA,Independent
4341,GIRISH PRABHAKAR SHETE,Independent
4342,NARAYAN TATOBA KALEL,Independent
4343,MOHITE-PATIL DHAIRYASHEEL RAJSINH,Nationalist Congress Party â Sharadchandra Pawar
4344,BHAUSAHEB SUKHADEV LIGADE,Independent
4345,BICHUKALE SANTOSH BALASAHEB,Independent
4346,RANJEETSINGH HINDURAO NAIK NIMBALKAR,Bharatiya Janata Party
4347,BICHUKALE SANTOSH BALASAHEB,Republican Party of India (A)
4348,KHARAT SANDIP JANARADHAN,Independent
4349,ER. RAMCHANDRA MAYAPPA GHUTUKADE,New Rashtriya Samaj Party
4350,TOUHID ILAHI MOMIN,Independent
4351,RAVINDRA CHANDAR SOLANKAR,Independent
4352,ALLAUDDIN HAYATCHAND KAZI,Independent
4353,VISHAL (DADA) PRAKASHBAPU PATIL,Independent
4354,TIPUSULATAN SIKANDAR PATAVEGAR,Bahujan Samaj Party
4355,MAHESH YASHWANT KHARADE,Swabhimani Paksha
4356,PRAKASH SHIVAJIRAO SHENDGE,Independent
4357,DATTATRAY PANDIT PATIL,Independent
4358,CHANDRAHAR SUBHASH PATIL,ShivSena (Uddhav Balasaheb Thackeray)
4359,JALINDAR MACHINDRA THOMAKE,Independent
4360,BANDAGAR NANASO BALASO,Independent
4361,MAHESH YASHWANT KHARADE,Independent
4362,AJIT DHANAJI KHANDARE,Independent
4363,DR AKASH VHATKAR,Independent
4364,SUWARNATAI SUDHAKAR GAYAKWAD,Independent
4365,ANAND SHANKAR NALAGE,Baliraja Party
4366,SANJAY (KAKA) PATIL,Bharatiya Janata Party
4367,PANDURANG RAOSAHEB BHOSALE,Bharatheeya Jawan Kisan Party
4368,SHASHIKANT GAUTAM DESHMUKH,Independent
4369,SANGRAM RAJARAM MORE,Independent
4370,SATISH LALITA KRISHNA KADAM,Hindustan Janta Party
4371,DR ABHIJEET WAMANRAO AWADE BICHUKALE,Independent
4372,TUSHAR VIJAY MOTLING,Bahujan Mukti Party
4373,ANAND RAMESH THORWADE,Bahujan Samaj Party
4374,BAGAL SADASHIV SAHEBRAO,Independent
4375,SACHIN SUBHASH MAHAJAN,Independent
4376,MARUTI DHONDIRAM JANKAR,Independent
4377,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,Bharatiya Janata Party
4378,VISHWAJIT PATIL UNDALKAR,Independent
4379,KADAM PRASHANT RAGHUNATH,Vanchit Bahujan  Aaghadi
4380,SHASHIKANT JAYVANTRAO SHINDE,Nationalist Congress Party â Sharadchandra Pawar
4381,PRATIBHA SHELAR,Independent
4382,SEEMA SUNIL POTDAR,Independent
4383,SAYAJI GANPAT WAGHMARE,Bahujan Republican  Socialist Party
4384,KORDE SURESHRAO DINKAR,Independent
4385,GADE SANJAY KONDIBA,Independent
4386,NIVRUTTI KERU SHINDE,Independent
4387,ASHOK GANGARAM PAWAR,Bahujan Mukti Party
4388,NARAYAN TATU RANE,Bharatiya Janata Party
4389,MARUTI RAMACHANDRA JOSHI,Vanchit Bahujan  Aaghadi
4390,AAYARE RAJENDRA LAHU,Bahujan Samaj Party
